date,gross_ret,commission,fees,spread,impact,borrow,turnover,gross_exposure,net_exposure,net_ret,dd_multiplier
2017-07-31,-3.677122746018372e-05,5.394576202596676e-06,4.292753698638338e-06,0.0,2.2270245076286286e-06,1.1265703250039084e-06,0.641907373678321,0.35935407429169547,0.1700902596910389,-4.981215219405127e-05,1.0
2017-08-01,0.0001106206621395806,4.393119402373296e-06,5.441657982950624e-06,0.0,4.539035426797578e-06,5.889839503767782e-07,0.3072612756608294,0.1803487633532558,0.08139945968995708,9.565786537708233e-05,1.0
2017-08-02,-0.0003838802445787903,2.8316143122749252e-06,7.366228613116295e-06,0.0,2.7673147355028152e-06,2.1500219558339665e-06,0.3393771455688109,0.19520181966440753,-0.16600186891569887,-0.0003989954241955183,1.0
2017-08-03,0.0003549387840172896,4.5826385503565545e-06,3.399521640799322e-06,0.0,5.030534395137851e-06,2.910042951561616e-06,0.20927183967207663,0.29766967874516015,-0.19121753711719136,0.0003390160464794342,1.0
2017-08-04,-0.0009626745464872517,6.206295754239324e-06,4.985694549568888e-06,0.0,4.397695850391418e-06,3.963765527415419e-06,0.24393654419476596,0.4028639960066922,-0.26304861259909823,-0.0009822279981688668,1.0
2017-08-07,0.00015804849488810124,5.580883228374681e-06,2.9944710504636625e-06,0.0,3.065475001345981e-06,1.916964148453325e-06,0.4677465506583415,0.4051004976333421,0.08305052069318358,0.0001444907014594636,1.0
2017-08-08,-0.00030004561120568516,6.943899372512017e-06,5.321789751929471e-06,0.0,4.481301960787867e-06,1.037433745169949e-06,0.3115439417942238,0.21893342914341524,0.04464455995486377,-0.00031783003603608445,1.0
2017-08-09,0.0002338409956139138,3.066194395857991e-06,3.3553225071201007e-06,0.0,2.4355189486691225e-06,1.9659385729230485e-06,0.16133309209352031,0.28732754569891983,-0.042950134552152325,0.00022301802118934353,1.0
2017-08-10,-2.216530587609755e-05,5.835462048818038e-06,2.789434393020427e-06,0.0,2.670748886574879e-06,1.5483367390609373e-06,0.5206738671116447,0.6257680908238614,0.3656475186616241,-3.5009287943571835e-05,1.0
2017-08-11,0.0006747037676172562,2.28986795519167e-06,2.393337122209022e-06,0.0,1.0802024919614272e-06,2.113140676454911e-06,0.12857577870507994,0.685790162218246,0.330782528573821,0.0006668272193714392,1.0
2017-08-14,0.003964207286380107,5.072595371920798e-06,3.7979378839348597e-06,0.0,4.0783436211699565e-06,1.79459312830816e-06,0.27964233052643134,0.6651362035362783,0.36364455798050743,0.003949463816374774,1.0
2017-08-15,-0.0005604218937278131,1.2174055652799186e-05,3.886253411456189e-06,0.0,9.89319898814551e-06,6.952424428999229e-07,0.5242610796803516,0.8026551953800962,0.6858544649729093,-0.0005870706442231138,1.0
2017-08-16,0.0012703577656892802,5.306218989036417e-06,2.04989757768724e-06,0.0,3.2414064831812544e-06,9.662896415436609e-07,0.23083663383160108,0.9668377328937261,0.8045010731143909,0.0012587939529978315,1.0
2017-08-17,-0.012849621668931468,6.81861981469926e-06,5.162413932513239e-06,0.0,4.533460229859077e-06,4.370247890432756e-07,0.2911716213431512,0.8268201579287976,0.7533999933695273,-0.012866573187697582,1.0
2017-08-18,-0.001207703189376248,1.842188011876312e-05,1.6651156048211788e-05,0.0,1.2128703489029303e-05,4.220224415466225e-06,0.5887378180915062,0.991157836773176,0.28216013497485015,-0.0012591251534477186,1.0
2017-08-21,-0.0010709415850875567,7.573253015213165e-06,7.747967630543161e-06,0.0,5.155204657501029e-06,5.4635146937301866e-06,0.3127938746520269,0.9880330086243302,0.0701625400776589,-0.0010968815250845443,1.0
2017-08-22,0.0013748090748353866,5.682798527233345e-06,1.546698700591915e-06,0.0,4.303809798791062e-06,2.7960690387487707e-06,0.31667918438845144,0.79834303442298,0.32860343591318647,0.0013604796987700216,1.0
2017-08-23,-0.0010178440264233125,1.7413933945216832e-05,2.0438925768186753e-06,0.0,1.0213132099358343e-05,1.4135972697539293e-06,0.3993738644673054,0.8981106253441933,0.6606262840255331,-0.0010489285823144603,1.0
2017-08-24,-0.002458022749182451,3.7134920066678284e-06,2.3713289327588216e-06,0.0,3.9946579763291215e-06,8.563360028118353e-07,0.2461184527953425,0.9100229565380957,0.7661585080657074,-0.0024689585641010188,1.0
2017-08-25,0.0018327379471249016,1.5951579428512136e-05,2.4976676129604496e-05,0.0,7.716122058955747e-06,1.3514525520721002e-06,1.0178217761867039,0.16130058809531003,-0.06574344065280278,0.001782742116955757,1.0
2017-08-28,-0.00016674653826234177,3.0777357230444403e-06,2.031325657345978e-06,0.0,2.16105426063836e-06,1.960767573613755e-06,0.1415033621156518,0.2729249702491393,-0.05648398211797148,-0.0001759774214769843,1.0
2017-08-29,-0.00017877451040426067,2.238950871466356e-06,1.7610169446151204e-06,0.0,1.3851454519594356e-06,1.408853063351745e-06,0.11711134892618577,0.18493905776637512,-0.05174825687671798,-0.0001855684767356533,1.0
2017-08-30,-0.0006137087609605955,1.7530323295809897e-06,2.118179781491528e-06,0.0,1.1121351896203629e-06,1.47728048812638e-06,0.09295375963192756,0.14034953214574133,-0.1078335898594905,-0.0006201693887494147,1.0
2017-08-31,-0.0006423714412272214,9.970413345030678e-06,7.091739507789197e-07,0.0,5.303169158500113e-06,1.46248271718995e-06,0.1573349794027718,0.2683055665116788,0.022608470023767237,-0.0006598166803987211,1.0
2017-09-01,0.00042365739884773286,3.397328394441429e-06,8.660086749039022e-07,0.0,1.4387326296115597e-06,1.5531307619438252e-06,0.11115669474329581,0.37075321327913163,0.10982724527256904,0.00041640219838683215,1.0
2017-09-05,-0.0011878287578273366,1.0257360462037926e-05,8.073134867163641e-06,0.0,5.749710025242715e-06,1.8315091142559954e-06,0.316388222339197,0.2607214745410429,-0.04697205665396437,-0.001213740472296037,1.0
2017-09-06,-0.00024143281366858778,8.180618575439961e-06,8.161154675161612e-06,0.0,7.128611493470541e-06,3.2695126551660787e-06,0.4560022285997589,0.4115046595867705,-0.13777346648113067,-0.000268172711067826,1.0
2017-09-07,0.0004892852082316191,1.157346023843814e-05,6.285958069871214e-06,0.0,5.667469390453615e-06,3.7118903372184985e-06,0.29820275113403294,0.44162089830254253,-0.1819766783501652,0.00046204643019563766,1.0
2017-09-08,-0.001293729366068157,1.1808582530038148e-05,3.5103609734372643e-06,0.0,5.995597550140651e-06,1.586854184611531e-06,0.3348551268235924,0.21778604222537729,-0.04880546078935991,-0.0013166307613063847,1.0
2017-09-11,0.00011842550655025914,4.492204147547556e-06,3.6227705515132324e-06,0.0,3.5247849868124046e-06,1.3266796430681928e-06,0.2808522951967777,0.22804490772349753,0.0051627276880411715,0.00010545906722131775,1.0
2017-09-12,-0.00043488805187606353,1.0092404024635416e-05,1.3352651961036248e-05,0.0,7.118622113685444e-06,6.63268024521279e-06,0.8181832448083177,0.9340080460575851,-0.18028223513816352,-0.00047208441022063345,1.0
2017-09-13,0.000514544693350266,6.485041779628816e-06,4.100733446414412e-06,0.0,3.7663654385559427e-06,6.214750603761019e-06,0.2725172478758118,0.8929177450905623,-0.15116035634128913,0.0004939778020819058,1.0
2017-09-14,-0.0003346011603964624,1.06593809989299e-05,9.994168196042593e-06,0.0,8.919205390797618e-06,2.2955690487479225e-06,0.689926168654958,0.274214971799769,-0.11144062838988188,-0.00036646948403098046,1.0
2017-09-15,-0.0004925563064778693,4.219483791459501e-06,2.9078613027032865e-06,0.0,1.4863737971792781e-06,1.6276320641414472e-06,0.17823379395288727,0.1756390931769644,-0.0978030935987987,-0.0005027976574333529,1.0
2017-09-18,-5.595096275342526e-05,3.4339054910108445e-06,1.4380764721559638e-06,0.0,2.631542615856605e-06,1.510588861064622e-06,0.1423580769479264,0.2153383829641324,-0.038440545694724076,-6.496507619351329e-05,1.0
2017-09-19,-0.0003070035473374945,3.0934315384037642e-06,1.7042295626124455e-06,0.0,2.7260856244424963e-06,1.16867575616599e-06,0.13346374355788193,0.1971272220883138,0.0007896950524274582,-0.00031569596981911917,1.0
2017-09-20,-0.00041179471305271827,2.459343631506707e-06,4.483785611101609e-06,0.0,1.6262872640790449e-06,2.583268770149486e-06,0.21628713714797132,0.30350599284404556,-0.13048316054106804,-0.0004229473983295551,1.0
2017-09-21,0.00014338098567468684,1.8308602254134954e-06,1.8969884174598424e-06,0.0,1.7867661005760636e-06,1.4243331836837534e-06,0.2099950480369504,0.20239249973233137,-0.0368954751265392,0.0001364420377475537,1.0
2017-09-22,7.432308998456681e-05,3.2652861936819116e-06,2.822784106289741e-06,0.0,2.6190361849825144e-06,1.216487162625179e-06,0.18618235830074603,0.1657474155416106,-0.038622427779419474,6.439949633698747e-05,1.0
2017-09-25,0.00021547745855809622,3.3206153288642944e-06,3.8646349692343295e-06,0.0,1.997342924170038e-06,1.4392556626822779e-06,0.30368341465791066,0.2655326411264604,0.023737689795837763,0.0002048556096731453,1.0
2017-09-26,4.833597093808502e-05,3.685195679539415e-06,3.5026964415090766e-06,0.0,3.115332312883214e-06,1.1620299587566747e-06,0.255561426861046,0.23398145912778623,0.038760426056664826,3.6870716545396644e-05,1.0
2017-09-27,-8.414860207053853e-05,4.57542127284899e-06,2.966351080178169e-06,0.0,3.602719182400896e-06,5.516596690708645e-07,0.24311816327531033,0.18493843867376747,0.09225961426986223,-9.584475327503745e-05,1.0
2017-09-28,0.00031524308525068915,1.385840720249959e-05,8.934085459084661e-06,0.0,6.653020314428341e-06,3.017609434004673e-06,0.44170419628352386,0.35010391362951515,-0.15685447128326999,0.00028277996284067187,1.0
2017-09-29,-0.0008595799361003583,3.134239037811145e-06,1.7986888146443082e-06,0.0,1.6973565321592453e-06,3.32177365729664e-06,0.14399889802652732,0.44201257923140147,-0.11604539519443399,-0.0008695319941422697,1.0
2017-10-02,-6.960064957792053e-05,1.2684886058661075e-05,6.889053302056986e-06,0.0,6.877020401603202e-06,2.557505564667147e-06,0.2746809196799453,0.25932513864178564,-0.17033579622229506,-9.860911490490894e-05,1.0
2017-10-03,-0.00040411462540436123,4.967203626936729e-06,1.8337071177595376e-06,0.0,2.5640339210865736e-06,2.4706073099127486e-06,0.18607270421404198,0.32124518307748723,-0.0938168449878545,-0.0004159501773800568,1.0
2017-10-04,-0.0003546068234338731,3.5379042074344057e-06,2.140145243611381e-06,0.0,1.581260631190284e-06,2.2464169234814157e-06,0.12416672798872036,0.28863317493756824,-0.0887648682073096,-0.0003641125504395906,1.0
2017-10-05,-0.0009426009246107398,2.772984986932257e-06,2.045344543337974e-06,0.0,1.4779248157020927e-06,1.9322863643867898e-06,0.11421310427176992,0.2190467218175588,-0.10557738739942182,-0.0009508294653210989,1.0
2017-10-06,4.05580565654404e-05,1.5798383574272362e-06,1.1502166036265359e-06,0.0,5.320957711142931e-07,1.5469191018022443e-06,0.08362588459902305,0.1689051204511235,-0.09097728865165353,3.574898673147009e-05,0.5
2017-10-09,-6.515207635105745e-05,9.846642253831073e-07,7.271705643329136e-07,0.0,7.770464074991264e-07,1.7723397222856958e-06,0.07392266076600447,0.23445576919842892,-0.06329730414556795,-6.941329727055829e-05,0.5
2017-10-10,-0.00024612153548412863,1.862752960897004e-06,2.73189035779734e-06,0.0,1.3380672330008178e-06,1.7789148091982759e-06,0.1203959005047329,0.1582861400234004,-0.14057154792190998,-0.00025383316084502206,0.5
2017-10-11,-0.00032456100569242647,9.82509299401551e-07,7.245136121783243e-07,0.0,2.7834022062493577e-07,3.6655947108685725e-07,0.1860254394873117,0.08567629941795943,0.024094308275367425,-0.00032691292829571813,0.5
2017-10-12,-0.0003532410984261768,1.2395152754195763e-06,1.4886317932502799e-06,0.0,6.652732909351706e-07,5.927413866599309e-07,0.07772535123895173,0.09993315456872723,0.00035260160985883457,-0.00035722726017244175,0.5
2017-10-13,-0.0007227663630439305,4.29134441293703e-06,1.060848405901205e-06,0.0,1.3515488817187806e-06,6.375403549999878e-07,0.07111589226988627,0.10792751834163011,0.0008207387016321531,-0.0007301076450994875,0.5
2017-10-16,-0.0008028944879104592,1.3566103642886129e-06,7.76658033279284e-07,0.0,9.52673458542379e-07,3.299436830984896e-07,0.08077929294988097,0.08870493445191094,0.03327439569136467,-0.000806310373449668,0.5
2017-10-17,0.00015950858449810407,4.760382762963515e-06,2.974538745904023e-06,0.0,1.511322049932639e-06,4.351167400340832e-07,0.12473379492421058,0.0656482061143926,-0.007451406211333389,0.0001498272241992698,0.5
2017-10-18,0.00021073066805593838,1.7875826153200903e-06,1.2599262580034974e-06,0.0,1.3137529568168121e-06,8.138530727382782e-07,0.05504039107650428,0.10879829593246904,-0.02792902028756168,0.0002055555531530597,0.5
2017-10-19,-0.0005702364564718532,1.7475201062965633e-06,1.825650710348687e-06,0.0,9.424239759824999e-07,1.077007719588786e-06,0.0968059615603042,0.12165235214378059,-0.0592849447471354,-0.0005758290589840697,0.5
2017-10-20,-0.0005277487313769234,2.1054471006350777e-06,1.279862044315684e-06,0.0,1.5109753362531016e-06,7.653765745294159e-07,0.09306555780009357,0.07780624899768353,-0.050777015523258334,-0.0005334103924326567,0.5
2017-10-23,0.0004577547128950387,1.6332994333668208e-06,1.3050600201460164e-06,0.0,8.229317282439802e-07,1.0051765118106975e-06,0.07900291584261687,0.11428042889140055,-0.054589225092796616,0.00045298824520147114,0.5
2017-10-24,-0.00034385005734800686,2.4860162911072915e-06,1.3659317338687483e-06,0.0,1.2221453728471036e-06,7.234659277538955e-07,0.15721502658887287,0.14574416292381015,0.024201887061155725,-0.0003496476166735839,0.5
2017-10-25,0.0003856434464611942,2.917234790480615e-06,2.545092790156379e-06,0.0,1.2758466020281685e-06,8.252538465933352e-07,0.12953477106667066,0.12337362439317398,-0.015269021834506312,0.0003780800184319357,0.5
2017-10-26,-0.0002814595392030236,2.1401028035430686e-06,1.173734603196701e-06,0.0,8.767635251339972e-07,6.004075440203731e-07,0.16922874860637885,0.19719147177227267,0.09632300437684999,-0.0002862505476789177,0.5
2017-10-27,0.0006315686490870402,4.769952504878303e-06,9.296130472585203e-06,0.0,1.5506054148650495e-06,3.0578383048582856e-06,0.3872538457217319,0.28849954310861636,-0.22521729210757557,0.0006128941223898534,0.5
2017-10-30,0.0007477281239248807,5.94066514909766e-06,1.5299972917098602e-06,0.0,2.0579038408648306e-06,2.3124634543370536e-06,0.2175375795130738,0.3129045687206159,-0.07558929160800902,0.0007358870941888713,0.5
2017-10-31,-3.877344365309604e-05,1.5893022525962285e-06,9.99396958812085e-07,0.0,6.409175340224138e-07,2.387925403404548e-06,0.08239182505280483,0.34616632966670857,-0.05500513810525549,-4.439098580193132e-05,0.5
2017-11-01,0.0002406008490971461,4.0611589774603615e-06,3.7865203445747946e-06,0.0,1.6881269785480204e-06,1.0582834966954979e-06,0.2741332086356097,0.1583716670132514,-0.01941996043159229,0.00023000675929986744,0.5
2017-11-02,0.0003785242056670722,1.6453189165145483e-06,1.7672337686991794e-06,0.0,9.035957094899246e-07,9.970691305554709e-07,0.0941964604156951,0.11867670580350921,-0.04883090812980985,0.0003732109881418131,0.5
2017-11-03,-0.00013492599980360103,1.4617762028482887e-06,6.424542347721207e-07,0.0,4.2536514946825594e-07,9.369556618407613e-07,0.05204916685337779,0.1212083392910606,-0.03620021189818732,-0.00013839255105253047,0.5
2017-11-06,-9.23543241417435e-05,1.723344435138669e-06,1.6295791545104458e-06,0.0,6.168442296320105e-07,1.098709320081222e-06,0.08704668335791149,0.12475776427547867,-0.05982540149816659,-9.742280128110586e-05,0.5
2017-11-07,0.0001893470318217781,1.112799764565389e-06,9.391426381263639e-07,0.0,5.825385319674902e-07,1.0967142752874305e-06,0.06905727791510152,0.1337449761446498,-0.05050302210363853,0.0001856158366118314,0.5
2017-11-08,-0.00013498470829595435,1.4243130532404357e-06,1.0569552868276353e-06,0.0,1.0328730884003653e-06,1.2061487090848504e-06,0.08411749082464123,0.1695841052391267,-0.03304887788712817,-0.00013970499843350763,0.5
2017-11-09,9.300554142718857e-05,2.5042088734713747e-06,2.4632496905976372e-06,0.0,1.5971226145925849e-06,1.360540825266926e-06,0.1229144117471732,0.14466666650070936,-0.0839041921441342,8.508041942326004e-05,0.5
2017-11-10,-2.9874893352584835e-05,1.608019835108431e-06,1.5450948896351356e-06,0.0,6.693753007385634e-07,6.630392539308374e-07,0.19961195094595408,0.14506948629417848,0.033678891633797836,-3.43604226319978e-05,0.5
2017-11-13,0.00013653270636227295,2.810907677341054e-06,2.304819064077002e-06,0.0,1.1992945174893807e-06,1.2094310788364746e-06,0.12428381443754805,0.20547187591584787,0.0022874546713201466,0.00012900825402452904,0.5
2017-11-14,-0.00045326798826066426,3.5044171700656955e-06,1.6685202609703821e-06,0.0,1.4556949317439808e-06,5.266589183579749e-07,0.141097888148144,0.14190363745926332,0.053424939175123545,-0.0004604232795418023,0.5
2017-11-15,-0.0002776877838163656,2.0062700273587227e-06,7.739859911657897e-07,0.0,7.92716595374283e-07,3.9995870148663513e-07,0.11089419321440591,0.19406320885246647,0.12687014700271176,-0.000281660715131751,0.5
2017-11-16,0.0009197275509551456,2.059145598218732e-06,1.733777006231434e-06,0.0,2.1903704707670807e-06,6.726019086887712e-07,0.16620247015388082,0.3072281600976633,0.19423103943794973,0.0009130716559712396,0.5
2017-11-17,-0.0014371352754193835,7.148429376511242e-06,3.5468251079630877e-06,0.0,6.931051860731476e-06,1.0644191867920193e-06,0.3644555055813439,0.5514181522255879,0.37259572884452874,-0.0014558260009513812,0.5
2017-11-20,0.0006296520650345694,8.327830622480273e-06,1.542879624440511e-05,0.0,5.2938834990297705e-06,4.287060919074978e-06,0.7322010066360811,0.6248238733433966,-0.09540236106119984,0.0005963144937495792,0.5
2017-11-21,-0.0015056126710357763,5.298022968046164e-06,5.730464710145796e-06,0.0,6.158346875611185e-06,4.073732241385476e-06,0.346112531976861,0.5299440654355474,-0.15444295111721262,-0.001526873237830965,0.5
2017-11-22,-0.0001257854644614216,5.623030193331153e-06,2.330511834513876e-06,0.0,4.014971400243513e-06,3.7548563939721392e-06,0.2579271026580539,0.5986154288915791,-0.03220044529574019,-0.0001415088342834823,0.5
2017-11-27,-0.0002591650330962508,1.8518527779816336e-06,2.465268945572224e-06,0.0,1.4077872987938393e-06,3.4535210415181233e-06,0.12581309114756262,0.5036852908245989,-0.0765062441504459,-0.0002683434631601166,0.5
2017-11-28,0.000997543995795022,5.054988166215215e-06,5.171388752705875e-06,0.0,3.1226827348619365e-06,3.1019333015737783e-06,0.2626682299278006,0.3651250084727023,-0.15599978619169244,0.0009810930028396653,0.5
2017-11-29,0.0007389301214501078,6.356373294263811e-06,2.73203639476933e-06,0.0,2.8188494628063115e-06,3.6827606180246967e-06,0.23037263029470725,0.5148050151528583,-0.10389876867529088,0.0007233401016802437,0.5
2017-11-30,-0.001238224582902534,4.370017570221913e-06,3.142692046697085e-06,0.0,1.663994260038642e-06,3.858532620613445e-06,0.21292828332908276,0.5657956106339237,-0.08243786962913502,-0.001251259819400105,0.5
2017-12-01,-0.00025721521236822493,3.5337888784215874e-06,4.147699937410395e-06,0.0,3.0583770318441886e-06,3.7029645779964365e-06,0.24107095131652695,0.492990512999071,-0.12910753610433037,-0.00027165804279389753,0.5
2017-12-04,-0.0015717124437374006,6.151035827993916e-06,4.010821146507724e-06,0.0,4.729281009750867e-06,4.009350197628772e-06,0.37687943724757056,0.6636562888879365,-0.00991454431369719,-0.001590612931919282,0.5
2017-12-05,0.0008126115658279166,9.74580526246638e-06,8.144675183536417e-06,0.0,7.671879994450207e-06,1.4668643977398725e-06,0.6520851129335858,0.4126107299779973,0.1661775111576987,0.0007855823409897237,0.5
2017-12-06,0.00110718293211834,9.235650604345804e-06,7.669000736060837e-06,0.0,9.35051292098933e-06,3.536998910028277e-06,0.47820748262079776,0.7155479285334749,0.1213321116487244,0.0010773907689469156,0.5
2017-12-07,0.0013617945032076751,1.1956581533781954e-05,1.3528836880581388e-05,0.0,1.3313644769213714e-05,2.383948387998244e-06,0.6930644137769113,0.2779928733115191,-0.1225104558721859,0.0013206114916360999,0.5
2017-12-08,-0.00026900283267524853,5.145182207021417e-06,5.216717042786794e-06,0.0,4.22298160133317e-06,2.4612823184383587e-06,0.31877197935498114,0.24128559755555598,-0.17220983194208822,-0.00028604899584482827,0.5
2017-12-11,-0.0004011212187120591,2.5356305302117814e-06,2.0961453646933337e-06,0.0,1.4418871819586946e-06,2.6984926600523663e-06,0.10887002864588191,0.2532187595511757,-0.20012800733762187,-0.0004098933744489753,0.5
2017-12-12,-0.00022734057809431244,2.129567911458266e-06,9.663930770480792e-07,0.0,1.8330324689590049e-06,2.290971369126919e-06,0.13408113124380358,0.2700496208754659,-0.11483356913785651,-0.00023456054292090472,0.5
2017-12-13,-0.00011051255387241924,9.967916090640915e-06,1.6042297442858371e-06,0.0,5.2070602900262346e-06,1.6144669916741173e-06,0.15642538551651233,0.21601408236218506,-0.0552163722390667,-0.00012890622698904635,0.5
2017-12-14,-0.00017494148973882452,3.958651575506415e-06,1.9595555535913297e-06,0.0,4.57056969987161e-06,2.261809368359169e-07,0.29012912987050155,0.17477773340010616,0.1367793360116721,-0.0001856564475046298,0.5
2017-12-15,0.00010171536725444823,8.178606164271067e-06,4.735495659556865e-06,0.0,4.907881256003419e-06,5.420862363178429e-07,0.2862041812529681,0.24623643910988757,0.15516595140849,8.335129793829904e-05,0.5
2017-12-18,0.0020225223311478076,5.1406472129604305e-06,8.798280081239972e-06,0.0,1.9461234645739253e-06,3.4370366645323944e-06,0.4025957231633931,0.47542736759964344,-0.10199479204179886,0.0020032002437245008,0.5
2017-12-19,0.00037010703797454197,4.628846313246613e-06,2.5515254083082847e-06,0.0,2.1547800046223744e-06,3.4087867243883112e-06,0.19500070986116436,0.532863862071864,-0.03981230762537227,0.0003573630995239764,0.5
2017-12-20,-0.00018898002708599883,6.7935717382602985e-06,4.711719686939018e-06,0.0,3.871130201987228e-06,3.0593827553241008e-06,0.28782726860832564,0.4869725391582075,-0.027003763736241485,-0.0002074158314685095,0.5
2017-12-21,-0.0005091360871163587,3.927429832650606e-06,3.6810696660356204e-06,0.0,2.789048005831418e-06,1.7121911369769144e-06,0.2974110193034945,0.3175218249957723,0.029873713983650685,-0.0005212458257578533,0.5
2017-12-22,0.00040701203368948853,3.0236571540868075e-06,3.6612081693561452e-06,0.0,3.0170419089805457e-06,2.0603241636810933e-06,0.1946302977437856,0.3129725293318458,-0.03316193016657789,0.00039524980229338393,0.5
2017-12-26,-3.72553503203337e-05,2.6956832919177885e-06,2.472390620345015e-06,0.0,1.9140694654230096e-06,1.3491807673201204e-06,0.16154762953372032,0.19521267468477765,-0.03144969422500256,-4.568667446533963e-05,0.5
2017-12-27,0.0005536743951327676,1.5896167661957102e-06,2.459535755335649e-06,0.0,1.6801366222062062e-06,6.759711190547909e-08,0.19009632029292364,0.005678157400060245,-0.005678157400060245,0.0005478775088771246,0.5
2017-12-28,0.0,0.0,0.0,0.0,0.0,6.759711190547909e-08,0.0,0.005678157400060245,-0.005678157400060245,-6.759711190547909e-08,0.5
2017-12-29,0.0,0.0,0.0,0.0,0.0,6.759711190547909e-08,0.0,0.005678157400060245,-0.005678157400060245,-6.759711190547909e-08,0.5
2018-01-02,0.0,2.291699059714821e-06,5.8311889958723814e-06,0.0,1.3294803840842094e-06,2.852011339941289e-06,0.297988017828495,0.30366617522855527,-0.1754717298815815,-1.23043797796127e-05,0.5
2018-01-03,-0.001630658851682082,2.8809662258903094e-06,2.0958223016788937e-06,0.0,1.6852771267049275e-06,3.1562393609685436e-06,0.1752150716767421,0.4053585202423036,-0.12488969240041167,-0.0016404771566973246,0.5
2018-01-04,-0.00027574544616381735,2.592971092698127e-06,1.5187879139419604e-06,0.0,1.8030912681061034e-06,3.306141863980253e-06,0.14536824322290098,0.4843892401987743,-0.07104259294990803,-0.0002849664383025438,0.5
2018-01-05,-0.00041617619358764926,1.9192603348689058e-06,3.3292602298432472e-06,0.0,1.1389453348488678e-06,3.3667993157474298e-06,0.15207436106113967,0.39410218152243015,-0.17152010352313796,-0.0004259304588029577,0.5
2018-01-08,-0.000306443273458057,3.091518467803617e-06,2.7657737951281326e-06,0.0,1.8847083971011938e-06,2.502273636814797e-06,0.1857082356174168,0.2550639553092018,-0.16531801567568402,-0.0003166875477549047,0.5
2018-01-09,0.0002962494542781065,6.971094320803571e-06,1.3840343478645881e-06,0.0,3.831877851854642e-06,2.2486326972562566e-06,0.19490427070237581,0.34300972637315597,-0.034760566765895146,0.00028181381506032745,0.5
2018-01-10,0.0005982384012358709,4.2109808934435836e-06,3.2135671319312385e-06,0.0,2.6793279207539427e-06,2.205714360373583e-06,0.14573404827615194,0.2716186845801112,-0.09894132796265073,0.0005859288109293686,0.5
2018-01-11,-0.0013366057103880741,3.0539926165218127e-06,4.35540128076263e-06,0.0,2.5765841714581147e-06,3.426576465640718e-06,0.17265914473707902,0.3345641753386692,-0.24110067088897136,-0.0013500182649224574,0.5
2018-01-12,-0.0012773978317651051,3.6705684882451768e-06,1.3681458816755786e-06,0.0,2.619417703179178e-06,2.7224246362074824e-06,0.2128585310704939,0.3661451333377248,-0.09122220554513231,-0.0012877783884744126,0.5
2018-01-16,0.0004473305154712116,7.303087797033099e-06,4.127917602969257e-06,0.0,4.144132168822029e-06,3.292586225088636e-06,0.3272247773055612,0.5082502543126305,-0.0449042315022604,0.00042846279167729854,0.5
2018-01-17,0.0006266104681998042,5.716383689057986e-06,5.080971994495853e-06,0.0,4.670585035634626e-06,3.253598152108548e-06,0.31713313125616543,0.47807319991121927,-0.06853128964301675,0.0006078889293285072,0.5
2018-01-18,-4.14581769832781e-05,6.686414813716571e-06,2.8940613172563987e-06,0.0,2.501030274876462e-06,2.9419626027464787e-06,0.11930212098994042,0.42776622475168036,-0.06648349250972803,-5.648164599187401e-05,0.5
2018-01-19,0.0008621121247705461,3.280740947941821e-06,2.823144559253287e-06,0.0,2.8540361143752246e-06,3.2384697757942947e-06,0.16374204378401186,0.4589317200434809,-0.08513120228996056,0.0008499157333731814,0.5
2018-01-22,-0.0008314883777326627,4.067766147651802e-06,4.860823236711568e-06,0.0,2.5473664469018546e-06,2.5794866873156436e-06,0.27378345273374605,0.28858150076358435,-0.14477226270544383,-0.0008455438202512435,0.5
2018-01-23,-0.0004325270876791938,2.876597746960452e-06,1.1429550786003594e-06,0.0,1.8874365954853287e-06,2.435329748025393e-06,0.1413125973338884,0.34324543149285913,-0.06588996617540681,-0.00044086940684826535,0.5
2018-01-24,0.0003363080958263815,2.544891614825087e-06,2.371176066743086e-06,0.0,1.623183167255464e-06,1.6685195712711733e-06,0.17680838810934732,0.24335569751856928,-0.036955590454987815,0.00032810032540628667,0.5
2018-01-25,0.0002576756021286079,2.3198559044058975e-06,2.7573483604453326e-06,0.0,1.296169406839446e-06,1.8897775557194712e-06,0.11894911764960531,0.20668928036315387,-0.11079334899771721,0.00024941245090119774,0.5
2018-01-26,-0.0017297455565986317,2.4937275971326343e-06,4.768523620458976e-06,0.0,1.5733521965432751e-06,3.4861046040062453e-06,0.24951688833742608,0.3522584580588948,-0.23340711541415432,-0.0017420672646167729,0.5
2018-01-29,0.0015884833775143955,8.44696700411206e-06,2.0725229231132457e-06,0.0,4.3099731734923136e-06,3.2535425519473485e-06,0.2728436764976359,0.4986961191224103,-0.04789902960474429,0.0015704003718617307,0.5
2018-01-30,0.0017538050512634254,1.0054355532733578e-05,8.33513408619082e-06,0.0,5.150357593754011e-06,1.118522386592808e-06,0.8454825828396291,0.5380006391865808,0.3500888782389891,0.0017291466816641541,0.5
2018-01-31,0.0006323171579005352,7.785957078721303e-06,9.823096531449625e-06,0.0,5.13991912482515e-06,2.6130059375354502e-06,0.44076260049843186,0.5297278893050139,0.09074289179905834,0.0006069551792280036,0.5
